Review,Positive,Negative,Neutral,Compound,Sentiment
face,0.0,0.0,1.0,0.0,Neutral
wash,0.0,0.0,1.0,0.0,Neutral
routin,0.0,0.0,1.0,0.0,Neutral
notic,0.0,0.0,1.0,0.0,Neutral
walmart,0.0,0.0,1.0,0.0,Neutral
video,0.0,0.0,1.0,0.0,Neutral
mention,0.0,0.0,1.0,0.0,Neutral
done,0.0,0.0,1.0,0.0,Neutral
video,0.0,0.0,1.0,0.0,Neutral
plea,0.0,0.0,1.0,0.0,Neutral
let,0.0,0.0,1.0,0.0,Neutral
know,0.0,0.0,1.0,0.0,Neutral
tlaura,0.0,0.0,1.0,0.0,Neutral
vallejo,0.0,0.0,1.0,0.0,Neutral
excit,0.0,0.0,1.0,0.0,Neutral
thank,1.0,0.0,0.0,0.3612,Positive
z,0.0,0.0,0.0,0.0,Neutral
list,0.0,0.0,1.0,0.0,Neutral
descript,0.0,0.0,1.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
box,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
text,0.0,0.0,1.0,0.0,Neutral
ur,0.0,0.0,1.0,0.0,Neutral
boo,0.0,0.0,1.0,0.0,Neutral
tbabi,0.0,0.0,1.0,0.0,Neutral
doll,0.0,0.0,1.0,0.0,Neutral
ladi,0.0,0.0,1.0,0.0,Neutral
funni,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
lol,1.0,0.0,0.0,0.4215,Positive
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
noth,0.0,0.0,1.0,0.0,Neutral
beat,0.0,0.0,1.0,0.0,Neutral
bustelo,0.0,0.0,1.0,0.0,Neutral
avail,0.0,0.0,1.0,0.0,Neutral
amazon,1.0,0.0,0.0,0.1779,Positive
la,0.0,0.0,1.0,0.0,Neutral
llave,0.0,0.0,1.0,0.0,Neutral
style,0.0,0.0,1.0,0.0,Neutral
coffe,0.0,0.0,1.0,0.0,Neutral
good,1.0,0.0,0.0,0.4404,Positive
stash,0.0,0.0,1.0,0.0,Neutral
green,0.0,0.0,1.0,0.0,Neutral
ralph,0.0,0.0,1.0,0.0,Neutral
leo,0.0,0.0,1.0,0.0,Neutral
white,0.0,0.0,1.0,0.0,Neutral
fusion,0.0,0.0,1.0,0.0,Neutral
tea,0.0,0.0,1.0,0.0,Neutral
tmom,0.0,0.0,1.0,0.0,Neutral
favorit,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
agre,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
hi,0.0,0.0,1.0,0.0,Neutral
sun,0.0,0.0,1.0,0.0,Neutral
screen,0.0,0.0,1.0,0.0,Neutral
key,0.0,0.0,1.0,0.0,Neutral
great,1.0,0.0,0.0,0.6249,Positive
skinbralso,0.0,0.0,1.0,0.0,Neutral
feel,0.0,0.0,1.0,0.0,Neutral
tshell,0.0,0.0,1.0,0.0,Neutral
coconut,0.0,0.0,1.0,0.0,Neutral
oilbrthank,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
ye,0.0,0.0,1.0,0.0,Neutral
hype,0.0,0.0,1.0,0.0,Neutral
great,1.0,0.0,0.0,0.6249,Positive
asid,0.0,0.0,1.0,0.0,Neutral
perhap,0.0,0.0,1.0,0.0,Neutral
use,0.0,0.0,1.0,0.0,Neutral
remov,0.0,0.0,1.0,0.0,Neutral
makeup,0.0,0.0,1.0,0.0,Neutral
doubl,0.0,0.0,1.0,0.0,Neutral
singl,0.0,0.0,1.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
clean,1.0,0.0,0.0,0.4019,Positive
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
thank,1.0,0.0,0.0,0.3612,Positive
shell,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
gevalia,0.0,0.0,1.0,0.0,Neutral
ftw,1.0,0.0,0.0,0.4588,Positive
starbuck,0.0,0.0,1.0,0.0,Neutral
strong,1.0,0.0,0.0,0.5106,Positive
nd,0.0,0.0,1.0,0.0,Neutral
place,0.0,0.0,1.0,0.0,Neutral
sexi,0.0,0.0,1.0,0.0,Neutral
lauren,0.0,0.0,1.0,0.0,Neutral
bacal,0.0,0.0,1.0,0.0,Neutral
voic,0.0,0.0,1.0,0.0,Neutral
go,0.0,0.0,1.0,0.0,Neutral
lol,1.0,0.0,0.0,0.4215,Positive
humid,0.0,0.0,1.0,0.0,Neutral
ct,0.0,0.0,1.0,0.0,Neutral
layer,0.0,0.0,1.0,0.0,Neutral
everyth,0.0,0.0,1.0,0.0,Neutral
ive,0.0,0.0,1.0,0.0,Neutral
gotha,0.0,0.0,1.0,0.0,Neutral
booster,0.0,0.0,1.0,0.0,Neutral
cerav,0.0,0.0,1.0,0.0,Neutral
oil,0.0,0.0,1.0,0.0,Neutral
mixtur,0.0,0.0,1.0,0.0,Neutral
shea,0.0,0.0,1.0,0.0,Neutral
butter,0.0,0.0,1.0,0.0,Neutral
cerav,0.0,0.0,1.0,0.0,Neutral
tlisa,0.0,0.0,1.0,0.0,Neutral
g,0.0,0.0,0.0,0.0,Neutral
heal,0.0,0.0,1.0,0.0,Neutral
balm,0.0,0.0,1.0,0.0,Neutral
mask,0.0,0.0,1.0,0.0,Neutral
tonight,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
love,1.0,0.0,0.0,0.6369,Positive
m,0.0,0.0,0.0,0.0,Neutral
bacallmayb,0.0,0.0,1.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
stick,0.0,0.0,1.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
z,0.0,0.0,0.0,0.0,Neutral
dr,0.0,0.0,1.0,0.0,Neutral
dray,0.0,0.0,1.0,0.0,Neutral
hello,0.0,0.0,1.0,0.0,Neutral
realli,0.0,0.0,1.0,0.0,Neutral
enjoy,1.0,0.0,0.0,0.4939,Positive
video,0.0,0.0,1.0,0.0,Neutral
incred,0.0,0.0,1.0,0.0,Neutral
inform,0.0,0.0,1.0,0.0,Neutral
help,1.0,0.0,0.0,0.4019,Positive
skin,0.0,0.0,1.0,0.0,Neutral
care,1.0,0.0,0.0,0.4939,Positive
regimen,0.0,0.0,1.0,0.0,Neutral
wonder,0.0,0.0,1.0,0.0,Neutral
wouldnt,0.0,0.0,1.0,0.0,Neutral
mind,0.0,0.0,1.0,0.0,Neutral
inform,0.0,0.0,1.0,0.0,Neutral
u,0.0,0.0,0.0,0.0,Neutral
thought,0.0,0.0,1.0,0.0,Neutral
water,0.0,0.0,1.0,0.0,Neutral
essenc,0.0,0.0,1.0,0.0,Neutral
effect,0.0,0.0,1.0,0.0,Neutral
also,0.0,0.0,1.0,0.0,Neutral
would,0.0,0.0,1.0,0.0,Neutral
mind,0.0,0.0,1.0,0.0,Neutral
tell,0.0,0.0,1.0,0.0,Neutral
u,0.0,0.0,0.0,0.0,Neutral
collagen,0.0,0.0,1.0,0.0,Neutral
powder,0.0,0.0,1.0,0.0,Neutral
enhanc,0.0,0.0,1.0,0.0,Neutral
skincar,0.0,0.0,1.0,0.0,Neutral
hair,0.0,0.0,1.0,0.0,Neutral
health,0.0,0.0,1.0,0.0,Neutral
